"","FPKM.SRR945391"
"ENSMUSG00000004359",0
"ENSMUSG00000004360",0.0789133948326686
"ENSMUSG00000004364",23.783647003899
"ENSMUSG00000004366",0
"ENSMUSG00000004371",0
"ENSMUSG00000004383",3.39571033676028
"ENSMUSG00000004393",8.48717697907619
"ENSMUSG00000004394",48.5677854628099
"ENSMUSG00000004415",0.210199578155577
"ENSMUSG00000004446",18.4349407405634
"ENSMUSG00000004451",6.57383063732251
"ENSMUSG00000004455",14.849164114778
"ENSMUSG00000004460",12.288437315822
"ENSMUSG00000004462",2.72965051419513
"ENSMUSG00000004473",0.699497
"ENSMUSG00000004500",1.24641010573702
"ENSMUSG00000004508",3.79675144471466
"ENSMUSG00000004530",4.25194717539321
"ENSMUSG00000004535",28.461334675608
"ENSMUSG00000004540",0
"ENSMUSG00000004542",0
"ENSMUSG00000004552",1.39812792933754
"ENSMUSG00000004558",45.4640258213129
"ENSMUSG00000004561",2.98273927858942
"ENSMUSG00000004562",2.21715305672391
"ENSMUSG00000004565",5.85546328263559
"ENSMUSG00000004567",5.87990393765718
"ENSMUSG00000004568",9.32446146992257
"ENSMUSG00000004591",5.86623832655122
"ENSMUSG00000004609",0.308264581649723
"ENSMUSG00000004610",152.347420566151
"ENSMUSG00000004612",0
"ENSMUSG00000004626",20.05381979346
"ENSMUSG00000004630",0
"ENSMUSG00000004631",0.891513622125895
"ENSMUSG00000004633",1.12186577770131
"ENSMUSG00000004637",1.24789282876241
"ENSMUSG00000004642",2.06750749522712
"ENSMUSG00000004651",0
"ENSMUSG00000004654",0
"ENSMUSG00000004655",273.927979
"ENSMUSG00000004661",0.688090154087262
"ENSMUSG00000004665",6.659772
"ENSMUSG00000004667",11.8493863902622
"ENSMUSG00000004668",37.2020364833561
"ENSMUSG00000004677",4.22076203802028
"ENSMUSG00000004698",0.0308720627344016
"ENSMUSG00000004707",0.135485781675234
"ENSMUSG00000004709",0.0911846267432322
"ENSMUSG00000004730",2.303019
"ENSMUSG00000004748",7.36143251035673
"ENSMUSG00000004768",0.99341393952927
"ENSMUSG00000004771",15.2859945755348
"ENSMUSG00000004788",10.0987552090186
"ENSMUSG00000004789",14.6516840478083
"ENSMUSG00000004791",0
"ENSMUSG00000004798",6.64110907244437
"ENSMUSG00000004814",0
"ENSMUSG00000004815",5.07458036820142
"ENSMUSG00000004821",0
"ENSMUSG00000004837",2.7919727585053
"ENSMUSG00000004842",0
"ENSMUSG00000004843",24.1421188630705
"ENSMUSG00000004846",5.35382163576012
"ENSMUSG00000004849",12.9010133653321
"ENSMUSG00000004864",2.90287481873016
"ENSMUSG00000004865",4.80531290586619
"ENSMUSG00000004872",0
"ENSMUSG00000004880",3.32640840348666
"ENSMUSG00000004885",0
"ENSMUSG00000004891",2.11434841645885
"ENSMUSG00000004892",0
"ENSMUSG00000004894",0
"ENSMUSG00000004895",13.075864
"ENSMUSG00000004896",1.42504240712709
"ENSMUSG00000004897",49.9819058089105
"ENSMUSG00000004902",0
"ENSMUSG00000004929",2.15555506977664
"ENSMUSG00000004931",9.99605837958477
"ENSMUSG00000004933",0.0644611710927296
"ENSMUSG00000004934",4.84720742895805
"ENSMUSG00000004936",12.3112487714538
"ENSMUSG00000004937",23.7527466543811
"ENSMUSG00000004939",0
"ENSMUSG00000004945",17.8319067174741
"ENSMUSG00000004947",1.27824041211604
"ENSMUSG00000004948",0
"ENSMUSG00000004951",7.75649242870999
"ENSMUSG00000004952",0.905298651169005
"ENSMUSG00000004961",0
"ENSMUSG00000004980",48.0528096696537
"ENSMUSG00000004988",6.59773925242718
"ENSMUSG00000004994",2.47826331440238
"ENSMUSG00000004996",3.59554607302169
"ENSMUSG00000005034",8.43196628465572
"ENSMUSG00000005043",4.69417962075215
"ENSMUSG00000005045",0.0927763070019827
"ENSMUSG00000005054",39.828587
"ENSMUSG00000005057",0.230851112097669
"ENSMUSG00000005069",18.055866611717
"ENSMUSG00000005078",10.6373502225111
"ENSMUSG00000005087",0.435549795454545
"ENSMUSG00000005089",0.421368285997107
"ENSMUSG00000005102",2.36877520504224
"ENSMUSG00000005103",11.4146712947522
"ENSMUSG00000005107",4.82050848357269
"ENSMUSG00000005124",0.081778228032345
"ENSMUSG00000005125",940.443131486355
"ENSMUSG00000005131",0.192888926815485
"ENSMUSG00000005142",20.0216217566658
"ENSMUSG00000005148",0.604838683330129
"ENSMUSG00000005150",3.94230041873669
"ENSMUSG00000005161",26.4811711255738
"ENSMUSG00000005198",28.9115195647375
"ENSMUSG00000005202",0
"ENSMUSG00000005204",10.0640892822137
"ENSMUSG00000005220",0.711435751481481
"ENSMUSG00000005225",3.99608750606709
"ENSMUSG00000005232",0
"ENSMUSG00000005233",11.7017696427227
"ENSMUSG00000005237",0
"ENSMUSG00000005251",5.564203
"ENSMUSG00000005262",5.68979280350554
"ENSMUSG00000005267",0.339543768343815
"ENSMUSG00000005268",2.15858585918248
"ENSMUSG00000005299",10.5222146070466
"ENSMUSG00000005312",33.7703369571039
"ENSMUSG00000005320",14.0215783907397
"ENSMUSG00000005338",0.0919173199503311
"ENSMUSG00000005339",0
"ENSMUSG00000005354",20.6914562390684
"ENSMUSG00000005355",0
"ENSMUSG00000005357",0
"ENSMUSG00000005360",0.588554158603725
"ENSMUSG00000005362",6.98093634746491
"ENSMUSG00000005364",0
"ENSMUSG00000005370",4.24959538978371
"ENSMUSG00000005371",11.6265523950421
"ENSMUSG00000005373",20.8060185274467
"ENSMUSG00000005374",2.89061813061744
"ENSMUSG00000005378",3.2853584737153
"ENSMUSG00000005397",10.0201773149935
"ENSMUSG00000005410",1.46049039218633
"ENSMUSG00000005413",14.3884886864649
"ENSMUSG00000005417",16.0556208899977
"ENSMUSG00000005442",9.89232850252574
"ENSMUSG00000005447",4.27251909302326
"ENSMUSG00000005465",0.156536365665236
"ENSMUSG00000005469",22.4211824549839
"ENSMUSG00000005470",0.194649572284003
"ENSMUSG00000005474",0
"ENSMUSG00000005481",3.52620140155189
"ENSMUSG00000005483",5.90192269787765
"ENSMUSG00000005493",0
"ENSMUSG00000005501",3.27123999528262
"ENSMUSG00000005503",0
"ENSMUSG00000005505",0
"ENSMUSG00000005506",5.60839977776462
"ENSMUSG00000005510",19.8256542511478
"ENSMUSG00000005514",63.411813598856
"ENSMUSG00000005533",16.8671424590554
"ENSMUSG00000005534",6.19366127062418
"ENSMUSG00000005540",0
"ENSMUSG00000005547",51.1028637901592
"ENSMUSG00000005553",1.70561144642382
"ENSMUSG00000005566",19.8195399321789
"ENSMUSG00000005575",22.3655799045397
"ENSMUSG00000005580",3.04286675235713
"ENSMUSG00000005583",0.812301932803054
"ENSMUSG00000005609",5.6948471795
"ENSMUSG00000005610",66.7769825924651
"ENSMUSG00000005611",1.48096430086422
"ENSMUSG00000005615",14.1907837249056
"ENSMUSG00000005621",8.04577848650836
"ENSMUSG00000005625",22.1974052012108
"ENSMUSG00000005628",0.17459190157251
"ENSMUSG00000005640",3.71418456842842
"ENSMUSG00000005649",0
"ENSMUSG00000005656",16.3562072128085
"ENSMUSG00000005667",0.318204141382277
"ENSMUSG00000005672",2.74352122859387
"ENSMUSG00000005674",4.35315474625122
"ENSMUSG00000005677",0
"ENSMUSG00000005681",1.04841560148976
"ENSMUSG00000005682",4.51056751664306
"ENSMUSG00000005683",34.9142754587299
"ENSMUSG00000005686",4.61313986280434
"ENSMUSG00000005687",4.7099667952164
"ENSMUSG00000005696",0
"ENSMUSG00000005698",8.78536478045267
"ENSMUSG00000005699",1.94991815233881
"ENSMUSG00000005705",0
"ENSMUSG00000005716",33.6912021143132
"ENSMUSG00000005718",2.33495665289256
"ENSMUSG00000005732",5.3431292334934
"ENSMUSG00000005763",0.127217906549071
"ENSMUSG00000005774",3.19650553629252
"ENSMUSG00000005779",39.5785601717068
"ENSMUSG00000005800",0
"ENSMUSG00000005802",0
"ENSMUSG00000005803",17.7643410959843
"ENSMUSG00000005804",9.17455848679149
"ENSMUSG00000005813",5.44824961371429
"ENSMUSG00000005823",6.66551215303983
"ENSMUSG00000005824",0.369593
"ENSMUSG00000005836",0.425696058389674
"ENSMUSG00000005846",17.7450947254207
"ENSMUSG00000005864",0
"ENSMUSG00000005871",5.93112097542815
"ENSMUSG00000005873",23.2952866829578
"ENSMUSG00000005881",40.0220811037247
"ENSMUSG00000005882",6.47041243100596
"ENSMUSG00000005883",0
"ENSMUSG00000005886",5.79306398126838
"ENSMUSG00000005891",0
"ENSMUSG00000005892",0
"ENSMUSG00000005893",2.46238928235688
"ENSMUSG00000005897",2.17672079531148
"ENSMUSG00000005899",2.78399071861855
"ENSMUSG00000005907",3.06774001380842
"ENSMUSG00000005917",0.0925867611582442
"ENSMUSG00000005936",5.64352412479223
"ENSMUSG00000005947",0
"ENSMUSG00000005949",8.4373861020348
"ENSMUSG00000005950",2.231302
"ENSMUSG00000005951",9.66721743115578
"ENSMUSG00000005952",0
"ENSMUSG00000005958",0.851485229634091
"ENSMUSG00000005968",7.79649873371832
"ENSMUSG00000005973",3.22884425531915
"ENSMUSG00000005980",106.73247199254
"ENSMUSG00000005981",90.1626645394481
"ENSMUSG00000005982",7.84904905896414
"ENSMUSG00000005983",1.38118420328478
"ENSMUSG00000005986",0.351557692682927
"ENSMUSG00000005994",0
"ENSMUSG00000006005",12.1753548740473
"ENSMUSG00000006007",0
"ENSMUSG00000006010",11.1556226226829
"ENSMUSG00000006014",0.859290320327103
"ENSMUSG00000006019",2.96881955200174
"ENSMUSG00000006021",3.00584697216402
"ENSMUSG00000006024",18.8757940541469
"ENSMUSG00000006050",14.3874381943835
"ENSMUSG00000006056",0
"ENSMUSG00000006057",19.6140182479642
"ENSMUSG00000006058",9.47703944938364
"ENSMUSG00000006095",14.7403537170596
"ENSMUSG00000006127",12.2884133503841
"ENSMUSG00000006134",7.396678
"ENSMUSG00000006143",0
"ENSMUSG00000006154",0.410403387011266
"ENSMUSG00000006169",18.2402417882234
"ENSMUSG00000006179",0
"ENSMUSG00000006191",1.17042337213845
"ENSMUSG00000006200",0
"ENSMUSG00000006204",0
"ENSMUSG00000006205",19.3657534678708
"ENSMUSG00000006215",3.34181026799071
"ENSMUSG00000006216",74.1027382303903
"ENSMUSG00000006218",0.446489
"ENSMUSG00000006219",1.59318762710343
"ENSMUSG00000006221",1.969685
"ENSMUSG00000006235",1.97976772850679
"ENSMUSG00000006241",0.572958690792487
"ENSMUSG00000006262",3.71370388279119
"ENSMUSG00000006269",13.8128711479114
"ENSMUSG00000006270",0
"ENSMUSG00000006273",56.947320393214
"ENSMUSG00000006276",5.9314021553643
"ENSMUSG00000006281",3.59454554483696
"ENSMUSG00000006288",3.3700469404674
"ENSMUSG00000006289",2.30030415771336
"ENSMUSG00000006299",38.0383992032967
"ENSMUSG00000006301",2.58723887163283
"ENSMUSG00000006304",60.0348562646335
"ENSMUSG00000006307",6.20795490850354
"ENSMUSG00000006310",0.324252662282563
"ENSMUSG00000006311",0
"ENSMUSG00000006313",1.417502
"ENSMUSG00000006315",44.2498297185252
"ENSMUSG00000006333",59.0210090777161
"ENSMUSG00000006335",6.56233398417985
"ENSMUSG00000006342",53.0125932628821
"ENSMUSG00000006344",0.579364503883823
"ENSMUSG00000006345",120.331761865142
"ENSMUSG00000006356",6.98771902048595
"ENSMUSG00000006360",3.70537885701754
"ENSMUSG00000006362",2.47674436151917
"ENSMUSG00000006369",2.45074988232601
"ENSMUSG00000006373",135.365417
"ENSMUSG00000006378",23.3579614807047
"ENSMUSG00000006386",10.746543932725
"ENSMUSG00000006389",0
"ENSMUSG00000006390",22.1143812017608
"ENSMUSG00000006392",5.66996220726424
"ENSMUSG00000006395",14.5136306496152
"ENSMUSG00000006398",0.487249669700214
"ENSMUSG00000006403",0.084372822037422
"ENSMUSG00000006411",1.25432487773625
"ENSMUSG00000006412",8.06530516675271
"ENSMUSG00000006418",18.9658755730036
"ENSMUSG00000006423",6.33586508095366
"ENSMUSG00000006435",0.247015112026359
"ENSMUSG00000006442",6.55190066041276
"ENSMUSG00000006445",1.21030915062045
"ENSMUSG00000006456",5.57049270153453
"ENSMUSG00000006457",0.100269759393313
"ENSMUSG00000006462",0
"ENSMUSG00000006463",1.2733651351166
"ENSMUSG00000006464",2.40008470132916
"ENSMUSG00000006469",9.10552810135708
"ENSMUSG00000006471",2.15693193607541
"ENSMUSG00000006476",4.45313546384804
"ENSMUSG00000006488",0
"ENSMUSG00000006490",0
"ENSMUSG00000006494",3.82980736791361
"ENSMUSG00000006498",31.3944552409283
"ENSMUSG00000006517",10.029415253362
"ENSMUSG00000006519",164.590995316651
"ENSMUSG00000006522",0
"ENSMUSG00000006526",2.86592521045392
"ENSMUSG00000006527",3.96228811462313
"ENSMUSG00000006529",1.92656945551169
"ENSMUSG00000006538",10.9387533379265
"ENSMUSG00000006542",0.606896369364476
"ENSMUSG00000006546",0
"ENSMUSG00000006567",1.362783
"ENSMUSG00000006570",0
"ENSMUSG00000006574",11.0623246340217
"ENSMUSG00000006575",1.61921005576335
"ENSMUSG00000006576",1.90952244051634
"ENSMUSG00000006585",1.32172814235669
"ENSMUSG00000006586",0.0916637203166227
"ENSMUSG00000006587",0.20029
"ENSMUSG00000006589",13.1294107504644
"ENSMUSG00000006599",13.443648730563
"ENSMUSG00000006611",2.817364
"ENSMUSG00000006638",44.6904092869823
"ENSMUSG00000006641",8.45466987321473
"ENSMUSG00000006642",0.137923
"ENSMUSG00000006649",4.59286608036254
"ENSMUSG00000006651",2.33567947630096
"ENSMUSG00000006673",7.10942735842384
"ENSMUSG00000006675",0.47519724781491
"ENSMUSG00000006676",15.161632677639
"ENSMUSG00000006678",0.380636049245433
"ENSMUSG00000006699",60.8668429858395
"ENSMUSG00000006705",2.01986377080629
"ENSMUSG00000006711",0.170735268006065
"ENSMUSG00000006715",3.32482616587031
"ENSMUSG00000006717",54.0645115819893
"ENSMUSG00000006720",0.114854900085397
"ENSMUSG00000006724",72.0142952350427
"ENSMUSG00000006728",16.1329353979686
"ENSMUSG00000006731",1.38404193254198
"ENSMUSG00000006732",5.24571618541452
"ENSMUSG00000006736",31.6720399042408
"ENSMUSG00000006740",17.3064059824583
"ENSMUSG00000006763",0.58221904480198
"ENSMUSG00000006764",0
"ENSMUSG00000006777",0.580087
"ENSMUSG00000006782",2.52156800302281
"ENSMUSG00000006784",0.148069757605336
"ENSMUSG00000006800",7.80639734747062
"ENSMUSG00000006818",20.0713812551958
"ENSMUSG00000006850",2.75885213975617
"ENSMUSG00000006906",1.54599767859198
"ENSMUSG00000006920",14.0455591461021
"ENSMUSG00000006930",1.37096583536909
"ENSMUSG00000006931",5.568071
"ENSMUSG00000006932",76.1415766163328
"ENSMUSG00000006941",19.5691439688889
"ENSMUSG00000006948",0
"ENSMUSG00000006958",1.16947035618408
"ENSMUSG00000006998",26.7657325889054
"ENSMUSG00000007021",0.548228358281024
"ENSMUSG00000007029",6.53803819490014
"ENSMUSG00000007030",0
"ENSMUSG00000007033",0.182393
"ENSMUSG00000007034",19.9313735787275
"ENSMUSG00000007035",0.154945715526602
"ENSMUSG00000007036",18.4668752658385
"ENSMUSG00000007038",63.4579474859362
"ENSMUSG00000007039",6.66729076082863
"ENSMUSG00000007041",26.0154035630906
"ENSMUSG00000007050",1.57926922081218
"ENSMUSG00000007080",0.213352137275986
"ENSMUSG00000007097",0.24698221412333
"ENSMUSG00000007107",0
"ENSMUSG00000007122",0.23326066888775
"ENSMUSG00000007207",0.426755129407352
"ENSMUSG00000007209",0
"ENSMUSG00000007216",0.281050126295947
"ENSMUSG00000007279",0
"ENSMUSG00000007338",13.8570835127932
"ENSMUSG00000007379",0.265095086322543
"ENSMUSG00000007411",7.31747399505155
"ENSMUSG00000007415",16.2036403320537
"ENSMUSG00000007440",0
"ENSMUSG00000007457",0
"ENSMUSG00000007458",18.1623461817746
"ENSMUSG00000007476",13.2058111662024
"ENSMUSG00000007480",0
"ENSMUSG00000007564",30.8484523984169
"ENSMUSG00000007570",4.66402751597744
"ENSMUSG00000007589",3.64979642709599
"ENSMUSG00000007591",0
"ENSMUSG00000007594",0
"ENSMUSG00000007603",8.37389795788043
"ENSMUSG00000007610",3.63718459738956
"ENSMUSG00000007613",12.3484468876645
"ENSMUSG00000007617",0.969113074649299
"ENSMUSG00000007646",0.146615321167883
"ENSMUSG00000007653",0
"ENSMUSG00000007655",8.80207911498258
"ENSMUSG00000007656",7.06420706798467
"ENSMUSG00000007659",19.4277736061928
"ENSMUSG00000007670",13.3350018733503
"ENSMUSG00000007682",0
"ENSMUSG00000007721",6.79646308726415
"ENSMUSG00000007739",28.5674881106879
"ENSMUSG00000007777",13.0325341893788
"ENSMUSG00000007783",0.132474905084746
"ENSMUSG00000007805",0
"ENSMUSG00000007812",7.01358239156842
"ENSMUSG00000007815",27.189293640379
"ENSMUSG00000007817",16.724716557614
"ENSMUSG00000007827",1.04845463394457
"ENSMUSG00000007833",8.3278526437211
"ENSMUSG00000007836",28.572208
"ENSMUSG00000007837",5.09663585005812
"ENSMUSG00000007850",17.3383263935296
"ENSMUSG00000007867",3.61900580738946
"ENSMUSG00000007872",50.2251783417085
"ENSMUSG00000007877",0.381074
"ENSMUSG00000007880",10.7710049266295
"ENSMUSG00000007888",0
"ENSMUSG00000007891",185.381679913654
"ENSMUSG00000007892",391.675659
"ENSMUSG00000007907",0
"ENSMUSG00000007908",0.319004968985135
"ENSMUSG00000007944",0
"ENSMUSG00000007946",0
"ENSMUSG00000007950",4.62035354841873
"ENSMUSG00000007987",2.35029487195122
"ENSMUSG00000007989",0.594701867697595
"ENSMUSG00000008028",0
"ENSMUSG00000008035",7.76836626033835
"ENSMUSG00000008036",21.673452375
"ENSMUSG00000008090",4.63281835262401
"ENSMUSG00000008129",0.283722341645885
"ENSMUSG00000008136",7.86231176700053
"ENSMUSG00000008140",18.5352816681522
"ENSMUSG00000008153",0
"ENSMUSG00000008167",6.84292040733077
"ENSMUSG00000008193",0.476037390516039
"ENSMUSG00000008200",6.37145825960808
"ENSMUSG00000008206",0.760289307322244
"ENSMUSG00000008226",6.88638297300104
"ENSMUSG00000008301",13.0851662977958
"ENSMUSG00000008305",0.96186626885547
"ENSMUSG00000008307",1.09410734879164
"ENSMUSG00000008318",0.364389960670732
"ENSMUSG00000008333",5.39287077668883
"ENSMUSG00000008348",307.402973745247
"ENSMUSG00000008373",2.65552713623828
"ENSMUSG00000008384",3.7840513125
"ENSMUSG00000008393",14.523151
"ENSMUSG00000008398",4.27405613230769
"ENSMUSG00000008429",8.24506044562063
"ENSMUSG00000008435",2.94065200864291
"ENSMUSG00000008438",0
"ENSMUSG00000008450",2.76795465388397
"ENSMUSG00000008461",0
"ENSMUSG00000008475",30.1161918919156
"ENSMUSG00000008482",0
"ENSMUSG00000008489",0
"ENSMUSG00000008496",1.00443334465607
"ENSMUSG00000008540",57.3942432324888
"ENSMUSG00000008575",5.15356590312228
"ENSMUSG00000008590",0
"ENSMUSG00000008601",5.62761434429169
"ENSMUSG00000008604",12.3736448292742
"ENSMUSG00000008658",0.202471236363636
"ENSMUSG00000008668",29.2896488980008
"ENSMUSG00000008682",70.3824321422309
"ENSMUSG00000008683",14.6759742862839
"ENSMUSG00000008690",15.3398087379705
"ENSMUSG00000008730",11.3161155935496
"ENSMUSG00000008734",3.23965892224622
"ENSMUSG00000008763",10.749205
"ENSMUSG00000008789",0
"ENSMUSG00000008813",0
"ENSMUSG00000008822",3.31367268913043
"ENSMUSG00000008843",0
"ENSMUSG00000008845",0.0652928179820546
"ENSMUSG00000008855",7.35083353952164
"ENSMUSG00000008859",10.6828843711625
"ENSMUSG00000008874",0
"ENSMUSG00000008892",10.679324202214
"ENSMUSG00000008932",0
"ENSMUSG00000008958",5.17772515883484
"ENSMUSG00000008976",8.45536330279585
"ENSMUSG00000008999",11.0764868524509
"ENSMUSG00000009013",5.66768892262211
"ENSMUSG00000009030",7.90560025113303
"ENSMUSG00000009035",8.9019436620587
"ENSMUSG00000009047",0
"ENSMUSG00000009070",0
"ENSMUSG00000009073",14.3055879107692
"ENSMUSG00000009075",0
"ENSMUSG00000009076",3.01818223637821
"ENSMUSG00000009079",22.1174466717454
"ENSMUSG00000009090",25.0054989850716
"ENSMUSG00000009092",0.768640874560963
"ENSMUSG00000009093",0
"ENSMUSG00000009097",0.0646991242536253
"ENSMUSG00000009108",0
"ENSMUSG00000009112",6.25583264473539
"ENSMUSG00000009114",0
"ENSMUSG00000009115",0
"ENSMUSG00000009145",4.81652095057034
"ENSMUSG00000009185",0
"ENSMUSG00000009207",0.798842872842473
"ENSMUSG00000009210",0
"ENSMUSG00000009214",0
"ENSMUSG00000009216",0.35675
"ENSMUSG00000009246",0
"ENSMUSG00000009248",0
"ENSMUSG00000009281",7.83663523908132
"ENSMUSG00000009291",16.0819629824607
"ENSMUSG00000009292",0.165256565534955
"ENSMUSG00000009293",9.5020204841629
"ENSMUSG00000009350",0
"ENSMUSG00000009356",0.3299884
"ENSMUSG00000009376",12.1497712836307
"ENSMUSG00000009378",20.6050724594724
"ENSMUSG00000009394",1.25139182762054
"ENSMUSG00000009406",1.19757824493589
"ENSMUSG00000009418",0.844744821303285
"ENSMUSG00000009470",13.6404613933286
"ENSMUSG00000009471",0
"ENSMUSG00000009487",0
"ENSMUSG00000009535",1.83176367148113
"ENSMUSG00000009545",9.68307804226728
"ENSMUSG00000009549",20.9966744987448
"ENSMUSG00000009551",0
"ENSMUSG00000009555",7.99226729754934
"ENSMUSG00000009563",3.53428535278689
"ENSMUSG00000009566",22.5344712853761
"ENSMUSG00000009569",4.70391918854282
"ENSMUSG00000009575",11.6634440244282
"ENSMUSG00000009580",0
"ENSMUSG00000009585",1.3890801513645
"ENSMUSG00000009588",0.594479
"ENSMUSG00000009596",0
"ENSMUSG00000009614",44.654029087813
"ENSMUSG00000009621",6.16669712234273
"ENSMUSG00000009628",0
"ENSMUSG00000009630",27.710846
"ENSMUSG00000009633",21.395287
"ENSMUSG00000009640",3.15551759256449
"ENSMUSG00000009646",0
"ENSMUSG00000009647",3.0703154094579
"ENSMUSG00000009654",0
"ENSMUSG00000009670",0
"ENSMUSG00000009681",6.38225181015749
"ENSMUSG00000009687",1.93494559255725
"ENSMUSG00000009731",0.086078
"ENSMUSG00000009733",4.90628283343669
"ENSMUSG00000009734",0
"ENSMUSG00000009739",4.83414041358469
"ENSMUSG00000009741",6.02276992894681
"ENSMUSG00000009772",20.1361109591837
"ENSMUSG00000009828",1.06433075147518
"ENSMUSG00000009863",121.236036733363
"ENSMUSG00000009876",0
"ENSMUSG00000009894",16.1741821772916
"ENSMUSG00000009900",0
"ENSMUSG00000009905",3.54961585737081
"ENSMUSG00000009907",6.02402284402021
"ENSMUSG00000009927",35.0885940360461
"ENSMUSG00000009941",0
