ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1607	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45409512	45409553	45409512	45409549	45409706	45409733	1607	1,1,0,0,0,2	0,2,0,0,0,2	3,0,0,0,0,1	0,2,3,0,0,2	100	96	1	1.0	1.0,0.324,NA,NA,NA,0.49	1.0,0.0,0.0,NA,NA,0.324	0.274
1608	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45408299	45409549	45408299	45408374	45409991	45410278	1608	45,81,28,53,33,67	0,0,0,1,1,0	54,75,38,70,53,86	0,1,0,0,0,0	1271	96	1	1.0	1.0,1.0,1.0,0.8,0.714,1.0	1.0,0.85,1.0,1.0,1.0,1.0	-0.056
1611	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116711285	116711378	1611	0,0,0,0,1,0	0,0,0,0,0,0	0,1,0,1,0,0	0,0,0,0,0,1	100	96	1	1.0	NA,NA,NA,NA,1.0,NA	NA,1.0,NA,1.0,NA,0.0	0.333
1612	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116710100	116710284	116710100	116710280	116711310	116711378	1612	0,0,0,2,1,0	0,0,1,0,0,0	1,1,0,2,0,2	0,0,0,0,0,0	100	96	1	1.0	NA,NA,0.0,1.0,1.0,NA	1.0,1.0,NA,1.0,NA,1.0	-0.333
1614	"ENSMUSG00000030330"	"Ing4"	chr6	+	125047210	125047325	125047210	125047316	125047481	125047587	1614	10,7,3,3,7,3	0,1,1,4,2,3	4,7,7,8,9,13	2,1,3,3,0,0	105	96	0.250337114586	1.0	1.0,0.865,0.733,0.407,0.762,0.478	0.646,0.865,0.681,0.709,1.0,1.0	-0.109
1616	"ENSMUSG00000028382"	"Ptbp3"	chr4	-	59524394	59524476	59524403	59524476	59517585	59517755	1616	4,5,2,5,4,7	0,1,2,0,0,0	4,2,6,7,8,9	2,1,0,0,0,2	105	96	1	1.0	1.0,0.821,0.478,1.0,1.0,1.0	0.646,0.646,1.0,1.0,1.0,0.804	0.034
1619	"ENSMUSG00000030619"	"Eed"	chr7	-	89956254	89956413	89956343	89956413	89955530	89955604	1619	9,6,4,1,2,6	1,1,0,0,1,1	10,7,7,11,9,6	0,0,0,0,0,0	185	96	1	1.0	0.824,0.757,1.0,1.0,0.509,0.757	1.0,1.0,1.0,1.0,1.0,1.0	-0.192
1623	"ENSMUSG00000028149"	"Rap1gds1"	chr3	-	139021765	139021935	139021812	139021935	139015545	139015671	1623	0,0,0,0,0,0	7,4,4,7,2,6	0,1,0,0,0,0	2,4,6,7,8,4	143	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.144,0.0,0.0,0.0,0.0	-0.024
1624	"ENSMUSG00000033396"	"Spg11"	chr2	-	122107708	122108485	122108036	122108485	122103907	122104053	1624	0,0,0,0,0,0	0,2,1,0,0,0	0,0,1,0,1,0	0,0,0,2,1,0	424	96	1	1.0	NA,0.0,0.0,NA,NA,NA	NA,NA,1.0,0.0,0.185,NA	-0.395
1627	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33666493	33666685	33666646	33666685	33665491	33665645	1627	33,41,14,21,22,12	0,0,1,0,0,1	27,31,19,34,27,31	0,0,0,0,0,0	249	96	1	1.0	1.0,1.0,0.844,1.0,1.0,0.822	1.0,1.0,1.0,1.0,1.0,1.0	-0.056
1632	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25281660	25281803	25281672	25281803	25281231	25281400	1632	0,0,0,0,2,0	2,8,0,0,3,0	2,3,0,3,5,7	3,5,5,2,3,4	108	96	1	1.0	0.0,0.0,NA,NA,0.372,NA	0.372,0.348,0.0,0.571,0.597,0.609	-0.292
1633	"ENSMUSG00000040213"	"Kyat3"	chr3	+	142706688	142706795	142706688	142706791	142718375	142718434	1633	2,3,0,5,0,0	27,18,9,23,20,30	0,0,1,3,0,0	19,22,18,21,10,14	100	96	0.0643624568662	1.0	0.066,0.138,0.0,0.173,0.0,0.0	0.0,0.0,0.051,0.121,0.0,0.0	0.034
1637	"ENSMUSG00000053964"	"Lgals4"	chr7	+	28840580	28840691	28840580	28840610	28840863	28840952	1637	4,1,1,5,0,5	0,8,1,6,2,1	0,4,1,1,3,5	3,8,1,7,2,11	177	96	0.310745509899	1.0	1.0,0.063,0.352,0.311,0.0,0.731	0.0,0.213,0.352,0.072,0.449,0.198	0.196
1638	"ENSMUSG00000034349"	"Smc4"	chr3	+	69006075	69006224	69006075	69006213	69007188	69007367	1638	0,0,0,0,1,1	1,4,0,1,1,3	1,0,0,0,0,1	0,0,1,1,0,2	107	96	1	1.0	0.0,0.0,NA,0.0,0.473,0.23	1.0,NA,0.0,0.0,NA,0.31	-0.187
1639	"ENSMUSG00000041530"	"Ago1"	chr4	-	126453816	126453948	126453825	126453948	126453557	126453691	1639	0,0,0,0,0,0	2,1,1,2,1,0	0,1,0,0,0,1	0,3,0,2,4,1	105	96	1	1.0	0.0,0.0,0.0,0.0,0.0,NA	NA,0.234,NA,0.0,0.0,0.478	-0.178
1640	"ENSMUSG00000032280"	"Tle3"	chr9	+	61394607	61394712	61394607	61394682	61401852	61402057	1640	0,2,0,2,0,0	0,3,1,0,0,6	1,3,0,3,0,4	4,6,4,12,6,11	126	96	1	1.0	NA,0.337,0.0,1.0,NA,0.0	0.16,0.276,0.0,0.16,0.0,0.217	0.199
1641	"ENSMUSG00000032280"	"Tle3"	chr9	+	61394607	61394712	61394607	61394682	61401855	61402057	1641	0,0,0,0,0,1	0,0,1,0,0,0	1,1,0,0,3,1	0,1,1,0,1,3	126	96	1	1.0	NA,NA,0.0,NA,NA,1.0	1.0,0.432,0.0,NA,0.696,0.203	0.034
1644	"ENSMUSG00000032280"	"Tle3"	chr9	+	61409274	61409416	61409274	61409407	61409935	61410120	1644	1,7,1,2,1,2	3,8,3,2,0,5	6,0,0,4,4,11	4,3,2,7,5,11	105	96	0.732976035948	1.0	0.234,0.444,0.234,0.478,1.0,0.268	0.578,0.0,0.0,0.343,0.422,0.478	0.14
1645	"ENSMUSG00000032280"	"Tle3"	chr9	+	61409935	61410135	61409935	61410120	61411262	61411339	1645	1,6,3,0,3,3	0,3,1,0,1,0	6,4,5,9,8,12	3,1,2,4,5,4	111	96	1	1.0	1.0,0.634,0.722,NA,0.722,1.0	0.634,0.776,0.684,0.661,0.58,0.722	0.139
1648	"ENSMUSG00000051786"	"Tubgcp6"	chr15	-	89101361	89101556	89101368	89101556	89101152	89101285	1648	2,6,1,2,1,0	0,0,0,0,0,0	0,1,0,5,4,2	0,0,0,1,0,0	103	96	1	1.0	1.0,1.0,1.0,1.0,1.0,NA	NA,1.0,NA,0.823,1.0,1.0	0.044
1650	"ENSMUSG00000029833"	"Trim24"	chr6	+	37945520	37945789	37945520	37945687	37949221	37949398	1650	0,5,8,4,3,3	2,3,2,3,3,3	6,6,8,0,4,8	1,6,2,4,5,7	198	96	0.936193419288	1.0	0.0,0.447,0.66,0.393,0.327,0.327	0.744,0.327,0.66,0.0,0.279,0.357	-0.036
1653	"ENSMUSG00000031921"	"Terf2"	chr8	-	107076609	107076996	107076878	107076996	107072559	107072645	1653	13,25,4,10,5,8	1,1,0,0,0,0	7,8,8,13,17,11	0,0,0,0,1,0	365	96	1	1.0	0.774,0.868,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.817,1.0	-0.029
1654	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132544055	132544751	132544055	132544122	132546636	132546708	1654	17,22,17,19,6,17	0,1,1,0,2,0	11,15,8,15,15,17	0,1,0,0,0,0	725	96	1	1.0	1.0,0.744,0.692,1.0,0.284,1.0	1.0,0.665,1.0,1.0,1.0,1.0	-0.158
1655	"ENSMUSG00000015942"	"Gtf2ird2"	chr5	+	134191179	134191427	134191179	134191277	134192652	134192791	1655	0,1,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,0	1,1,0,0,0,2	246	96	1	1.0	NA,1.0,NA,0.0,NA,NA	0.0,0.0,NA,NA,NA,0.0	0.5
1657	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126240022	126240137	126240031	126240137	126238521	126238632	1657	3,0,1,2,0,1	4,1,0,0,1,1	1,2,0,2,0,5	0,1,1,2,1,2	105	96	0.241752078172	1.0	0.407,0.0,1.0,1.0,0.0,0.478	1.0,0.646,0.0,0.478,0.0,0.696	0.011
1658	"ENSMUSG00000038224"	"Serpinf2"	chr11	-	75438027	75438100	75438037	75438100	75437353	75437555	1658	0,0,0,3,0,0	14,15,4,12,12,33	0,0,0,1,0,2	74,102,94,130,105,155	106	96	1	1.0	0.0,0.0,0.0,0.185,0.0,0.0	0.0,0.0,0.0,0.007,0.0,0.012	0.028
1663	"ENSMUSG00000026730"	"Pter"	chr2	+	12978159	12978617	12978159	12978413	12980292	12980558	1663	97,158,41,65,84,108	0,3,1,0,0,0	140,190,204,286,155,196	2,0,0,15,2,0	300	96	0.00276376992049	0.173288374015	1.0,0.944,0.929,1.0,1.0,1.0	0.957,1.0,1.0,0.859,0.961,1.0	0.016
1666	"ENSMUSG00000040782"	"Cop1"	chr1	+	159249201	159249278	159249201	159249266	159250022	159250142	1666	0,0,0,0,6,2	0,4,0,0,1,0	0,0,1,0,1,2	0,2,0,0,0,0	108	96	1	1.0	NA,0.0,NA,NA,0.842,1.0	NA,0.0,1.0,NA,1.0,1.0	-0.136
1670	"ENSMUSG00000027374"	"Mrps5"	chr2	+	127596899	127598276	127596899	127596934	127600011	127600058	1670	7,16,4,9,6,14	0,1,0,0,0,0	6,15,6,14,17,24	0,0,0,0,0,0	1438	96	1	1.0	1.0,0.516,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.081
1672	"ENSMUSG00000041654"	"Slc39a11"	chr11	-	113463950	113464095	113463971	113464095	113369727	113369898	1672	0,0,0,0,0,0	8,6,3,4,5,1	1,0,0,0,0,1	7,3,6,6,4,4	117	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.105,0.0,0.0,0.0,0.0,0.17	-0.046
1678	"ENSMUSG00000074247"	"Dda1"	chr8	+	71472036	71472246	71472036	71472117	71473774	71473836	1678	10,8,4,10,2,7	0,0,0,1,1,0	4,5,7,5,2,14	1,0,0,1,0,1	225	96	1	1.0	1.0,1.0,1.0,0.81,0.46,1.0	0.631,1.0,1.0,0.681,1.0,0.857	0.017
1679	"ENSMUSG00000030972"	"Acsm5"	chr7	+	119534233	119534414	119534233	119534377	119534761	119534915	1679	1,4,2,3,1,2	9,7,9,10,6,14	3,0,0,1,4,5	7,10,8,24,15,16	133	96	0.524945689114	1.0	0.074,0.292,0.138,0.178,0.107,0.093	0.236,0.0,0.0,0.029,0.161,0.184	0.045
1680	"ENSMUSG00000113949"	"Scamp4"	chr10	+	80609329	80609458	80609329	80609424	80609640	80609797	1680	3,1,3,3,5,2	0,0,0,0,0,0	4,6,3,5,3,3	0,0,0,1,0,0	130	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.787,1.0,1.0	0.035
1683	"ENSMUSG00000023572"	"Ccndbp1"	chr2	+	121011433	121011558	121011433	121011530	121011682	121011756	1683	0,0,0,0,0,0	8,6,7,4,1,7	1,2,0,0,0,0	6,7,5,11,7,14	124	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.114,0.181,0.0,0.0,0.0,0.0	-0.049
1689	"ENSMUSG00000001632"	"Brpf1"	chr6	+	113317547	113317694	113317547	113317676	113318411	113318721	1689	1,0,1,3,1,1	0,1,0,3,1,2	0,1,1,1,0,0	1,4,1,4,2,5	114	96	0.107843574315	1.0	1.0,0.0,1.0,0.457,0.457,0.296	0.0,0.174,0.457,0.174,0.0,0.0	0.401
1693	"ENSMUSG00000015749"	"Anp32e"	chr3	+	95937881	95938039	95937881	95938003	95944306	95944361	1693	12,33,12,26,13,16	2,0,0,0,0,1	9,7,12,10,17,27	0,0,0,0,0,2	132	96	1	1.0	0.814,1.0,1.0,1.0,1.0,0.921	1.0,1.0,1.0,1.0,1.0,0.908	-0.029
1701	"ENSMUSG00000036291"	"Ap5m1"	chr14	+	49073548	49074194	49073548	49073742	49078694	49078922	1701	19,26,15,12,13,15	0,0,0,1,0,0	21,22,31,22,21,23	0,0,0,0,1,0	548	96	1	1.0	1.0,1.0,1.0,0.678,1.0,1.0	1.0,1.0,1.0,1.0,0.786,1.0	-0.018
1711	"ENSMUSG00000029925"	"Tbxas1"	chr6	+	39080938	39083855	39080938	39081076	39084295	39084585	1711	21,40,16,20,37,32	0,1,0,0,0,1	12,12,13,17,11,10	1,0,0,0,0,0	2875	96	1	1.0	1.0,0.572,1.0,1.0,1.0,0.517	0.286,1.0,1.0,1.0,1.0,1.0	-0.033
1712	"ENSMUSG00000038236"	"Hoxa7"	chr6	-	52217901	52218084	52217932	52218084	52217029	52217297	1712	0,0,0,0,0,0	2,0,0,0,0,0	0,0,2,0,1,0	0,0,0,0,0,0	127	96	1	1.0	0.0,NA,NA,NA,NA,NA	NA,NA,1.0,NA,1.0,NA	-1.0
1713	"ENSMUSG00000060459"	"Kng2"	chr16	-	23011996	23012169	23012046	23012169	23003931	23004039	1713	136,219,119,158,129,169	2,5,0,0,0,4	78,93,52,87,84,118	3,0,0,4,0,2	146	96	0.504119623346	1.0	0.978,0.966,1.0,1.0,1.0,0.965	0.945,1.0,1.0,0.935,1.0,0.975	0.009
1726	"ENSMUSG00000116138"	"C030006K11Rik"	chr15	-	76723376	76723840	76723654	76723840	76723170	76723219	1726	5,5,0,2,3,2	14,8,8,8,5,12	0,0,5,2,1,2	9,11,5,8,6,12	374	96	0.11574709737	1.0	0.084,0.138,0.0,0.06,0.133,0.041	0.0,0.0,0.204,0.06,0.041,0.041	0.018
1727	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137513	155137774	155137593	155137774	155136574	155136850	1727	0,2,2,2,0,0	0,0,0,3,0,0	0,0,0,0,0,1	0,0,0,0,0,0	176	96	1	1.0	NA,1.0,1.0,0.267,NA,NA	NA,NA,NA,NA,NA,1.0	-0.244
1728	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137513	155137774	155137698	155137774	155136574	155136850	1728	0,3,6,2,0,2	1,1,0,1,0,1	1,0,0,1,0,2	0,1,0,0,0,2	281	96	1	1.0	0.0,0.506,1.0,0.406,NA,0.406	1.0,0.0,NA,1.0,NA,0.255	-0.1
1729	"ENSMUSG00000026471"	"Mr1"	chr1	-	155137593	155137774	155137698	155137774	155136574	155136850	1729	0,1,4,3,0,2	1,1,0,1,0,1	1,0,0,1,0,1	0,1,0,0,0,2	201	96	1	1.0	0.0,0.323,1.0,0.589,NA,0.489	1.0,0.0,NA,1.0,NA,0.193	-0.068
1731	"ENSMUSG00000005417"	"Mprip"	chr11	+	59737071	59737582	59737071	59737228	59741119	59741261	1731	41,68,31,40,39,66	3,3,0,4,2,4	27,55,41,44,42,50	0,3,2,8,0,6	450	96	0.685610778335	1.0	0.745,0.829,1.0,0.681,0.806,0.779	1.0,0.796,0.814,0.54,1.0,0.64	0.008
1734	"ENSMUSG00000039989"	"Cbx4"	chr11	-	119084531	119084628	119084562	119084628	119082516	119082583	1734	0,0,0,0,0,1	0,4,1,3,0,1	0,0,0,0,0,0	0,0,0,3,1,1	127	96	1	1.0	NA,0.0,0.0,0.0,NA,0.43	NA,NA,NA,0.0,0.0,0.0	0.107
1737	"ENSMUSG00000068205"	"Macrod2"	chr2	+	142256520	142256631	142256520	142256583	142261092	142261161	1737	11,8,3,11,8,14	0,2,0,0,0,0	24,26,22,30,15,28	0,0,1,2,1,1	144	96	1	1.0	1.0,0.727,1.0,1.0,1.0,1.0	1.0,1.0,0.936,0.909,0.909,0.949	0.004
1739	"ENSMUSG00000021693"	"Kif2a"	chr13	-	106987952	106988075	106988009	106988075	106987268	106987369	1739	2,0,4,1,0,5	0,0,0,2,1,1	1,1,0,2,3,0	0,0,0,0,0,1	153	96	1	1.0	1.0,NA,1.0,0.239,0.0,0.758	1.0,1.0,NA,1.0,1.0,0.0	-0.201
1749	"ENSMUSG00000041720"	"Pi4ka"	chr16	-	17322987	17323070	17323036	17323070	17318482	17318553	1749	14,12,8,12,8,20	0,1,0,0,0,0	26,26,24,45,38,43	0,1,0,0,0,1	145	96	1	1.0	1.0,0.888,1.0,1.0,1.0,1.0	1.0,0.945,1.0,1.0,1.0,0.966	-0.004
1753	"ENSMUSG00000053565"	"Eif3k"	chr7	-	28980318	28980542	28980443	28980542	28977869	28977990	1753	0,0,1,2,1,1	63,75,55,63,45,89	0,1,0,3,1,0	42,60,46,67,49,68	221	96	1	1.0	0.0,0.0,0.008,0.014,0.01,0.005	0.0,0.007,0.0,0.019,0.009,0.0	0.0
1761	"ENSMUSG00000026104"	"Stat1"	chr1	+	52119911	52120072	52119911	52120035	52122590	52122721	1761	7,5,2,4,1,3	2,2,2,0,0,0	3,7,4,3,3,1	0,2,2,0,0,5	133	96	0.204755712985	1.0	0.716,0.643,0.419,1.0,1.0,1.0	1.0,0.716,0.591,1.0,1.0,0.126	0.057
1762	"ENSMUSG00000026104"	"Stat1"	chr1	+	52119911	52120110	52119911	52120035	52122590	52122721	1762	2,3,2,0,1,0	2,2,2,0,0,0	1,1,1,0,0,1	0,2,2,0,0,5	171	96	1	1.0	0.36,0.457,0.36,NA,1.0,NA	1.0,0.219,0.219,NA,NA,0.101	0.159
1764	"ENSMUSG00000033004"	"Mycbp2"	chr14	-	103138719	103138818	103138728	103138818	103136558	103136639	1764	0,3,1,1,0,0	0,2,1,0,1,6	2,2,5,2,0,0	0,2,3,8,1,0	105	96	1	1.0	NA,0.578,0.478,1.0,0.0,0.0	1.0,0.478,0.604,0.186,0.0,NA	-0.042
1766	"ENSMUSG00000023286"	"Ube2j2"	chr4	+	155943830	155944150	155943830	155944013	155949006	155949137	1766	1,1,1,0,1,5	0,0,0,2,1,0	1,1,4,4,3,3	2,0,0,0,0,4	233	96	0.456877657404	1.0	1.0,1.0,1.0,0.0,0.292,1.0	0.171,1.0,1.0,1.0,1.0,0.236	-0.019
1772	"ENSMUSG00000021843"	"Ktn1"	chr14	+	47734154	47734266	47734154	47734264	47736099	47739894	1772	0,0,0,0,1,1	0,4,0,0,1,0	0,0,0,1,0,0	1,1,0,0,0,0	98	96	1	1.0	NA,0.0,NA,NA,0.495,1.0	0.0,0.0,NA,1.0,NA,NA	0.165
1774	"ENSMUSG00000039117"	"Taf4"	chr2	-	179931979	179932225	179932015	179932225	179929276	179929424	1774	1,1,0,1,0,1	4,3,1,4,0,2	2,1,2,0,2,1	2,6,3,0,0,1	132	96	1	1.0	0.154,0.195,0.0,0.154,NA,0.267	0.421,0.108,0.327,NA,1.0,0.421	-0.301
1776	"ENSMUSG00000026127"	"Imp4"	chr1	+	34442909	34443104	34442909	34442993	34443377	34443487	1776	1,1,0,0,0,0	14,14,4,4,1,10	0,0,0,0,0,0	4,12,8,15,1,6	207	96	1	1.0	0.032,0.032,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.011
1780	"ENSMUSG00000021565"	"Slc6a19"	chr13	-	73689044	73689611	73689500	73689611	73686065	73686194	1780	49,85,60,74,80,121	0,1,0,0,0,0	37,63,55,76,47,96	0,0,0,0,1,0	552	96	1	1.0	1.0,0.937,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.891,1.0	0.008
1783	"ENSMUSG00000031169"	"Porcn"	chrX	-	8198205	8199152	8199066	8199152	8197974	8198085	1783	3,5,3,4,2,5	0,0,1,1,0,1	4,0,2,1,0,3	1,0,1,0,1,0	957	96	1	1.0	1.0,1.0,0.231,0.286,1.0,0.334	0.286,NA,0.167,1.0,0.0,1.0	0.151
1786	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65815334	65815478	65815334	65815411	65818432	65818560	1786	1,4,0,2,1,1	7,5,0,4,5,8	0,2,3,1,0,1	1,4,5,3,4,5	163	96	1	1.0	0.078,0.32,NA,0.227,0.105,0.069	0.0,0.227,0.261,0.164,0.0,0.105	0.034
1787	"ENSMUSG00000085024"	"C230035I16Rik"	chr13	-	23430135	23430352	23430228	23430352	23428106	23428415	1787	1,1,0,0,0,0	1,0,0,0,1,0	0,0,0,0,0,0	0,0,0,1,0,0	189	96	1	1.0	0.337,1.0,NA,NA,0.0,NA	NA,NA,NA,0.0,NA,NA	0.446
1789	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195947	102196117	102195951	102196117	102195750	102195868	1789	0,0,0,0,0,0	3,10,2,2,2,5	0,0,1,0,0,0	6,6,2,7,3,5	100	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.324,0.0,0.0,0.0	-0.054
1793	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59557097	59557286	59557222	59557286	59544386	59544451	1793	0,0,1,0,0,1	1,1,0,2,1,0	1,2,0,0,0,0	1,1,0,0,2,1	221	96	1	1.0	0.0,0.0,1.0,0.0,0.0,1.0	0.303,0.465,NA,NA,0.0,0.0	0.141
1794	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36535522	36535701	36535522	36535599	36536846	36536919	1794	9,14,10,4,25,18	0,0,0,0,0,1	7,8,9,6,4,8	0,0,0,0,0,0	198	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.897	1.0,1.0,1.0,1.0,1.0,1.0	-0.017
1800	"ENSMUSG00000063882"	"Uqcrh"	chr4	-	116070667	116070757	116070736	116070757	116069862	116070024	1800	2,3,1,3,1,3	131,178,88,108,109,141	1,4,3,4,0,2	87,113,113,146,125,142	165	96	1	1.0	0.009,0.01,0.007,0.016,0.005,0.012	0.007,0.02,0.015,0.016,0.0,0.008	-0.001
1803	"ENSMUSG00000038836"	"Agbl3"	chr6	+	34798193	34798332	34798193	34798321	34799132	34799909	1803	1,3,1,0,0,1	1,1,0,0,0,0	1,0,0,0,0,1	0,0,0,1,1,0	107	96	1	1.0	0.473,0.729,1.0,NA,NA,1.0	1.0,NA,NA,0.0,0.0,1.0	0.3
1806	"ENSMUSG00000026608"	"Kctd3"	chr1	-	188976370	188976707	188976610	188976707	188974286	188974471	1806	0,0,1,0,0,1	10,2,2,2,3,0	0,1,0,2,1,1	0,8,0,0,0,5	336	96	1	1.0	0.0,0.0,0.125,0.0,0.0,1.0	NA,0.034,NA,1.0,1.0,0.054	-0.334
1807	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11779676	11779897	11779676	11779823	11781476	11783756	1807	3,4,1,0,1,1	0,2,0,0,1,0	3,1,1,1,1,1	1,0,0,0,0,1	170	96	1	1.0	1.0,0.53,1.0,NA,0.361,1.0	0.629,1.0,1.0,1.0,1.0,0.361	-0.053
1808	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11781476	11781533	11781476	11781519	11783640	11783749	1808	0,1,0,0,0,0	0,3,0,0,0,1	0,0,0,0,0,2	3,0,0,1,0,0	110	96	1	1.0	NA,0.225,NA,NA,NA,0.0	0.0,NA,NA,0.0,NA,1.0	-0.221
1809	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11783640	11783756	11783640	11783749	11784290	11784452	1809	0,0,2,2,0,3	6,5,3,2,2,2	0,1,0,0,0,1	1,0,2,3,0,5	103	96	1	1.0	0.0,0.0,0.383,0.482,0.0,0.583	0.0,1.0,0.0,0.0,NA,0.157	0.01
1810	"ENSMUSG00000046169"	"Adamts6"	chr13	+	104444814	104445704	104444814	104444953	104462227	104462357	1810	5,0,2,2,1,4	0,0,0,0,0,0	1,1,0,4,1,3	0,0,1,0,0,0	847	96	1	1.0	1.0,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.0,1.0,1.0,1.0	0.167
1812	"ENSMUSG00000032536"	"Trak1"	chr9	+	121460358	121460715	121460358	121460577	121466906	121466977	1812	2,3,5,3,0,3	1,1,0,1,1,2	3,2,1,1,2,2	2,0,1,4,2,3	234	96	0.124418432116	1.0	0.451,0.552,1.0,0.552,0.0,0.381	0.381,1.0,0.291,0.093,0.291,0.215	0.111
1813	"ENSMUSG00000032536"	"Trak1"	chr9	+	121460358	121460715	121460358	121460577	121468984	121469087	1813	1,3,5,3,0,3	0,2,0,0,0,0	3,5,1,1,2,2	0,3,1,3,0,3	234	96	1	1.0	1.0,0.381,1.0,1.0,NA,1.0	1.0,0.406,0.291,0.12,1.0,0.215	0.371
1814	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904717	30904983	30904869	30904983	30897744	30897806	1814	4,9,3,6,4,8	6,6,1,2,1,2	10,12,7,10,8,13	1,5,3,4,4,5	248	96	0.382570934657	1.0	0.205,0.367,0.537,0.537,0.608,0.608	0.795,0.482,0.475,0.492,0.436,0.502	-0.053
1815	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904869	30905142	30905068	30905142	30897744	30897806	1815	6,7,1,3,2,2	0,0,0,0,0,1	1,7,3,5,5,7	0,0,0,0,0,0	295	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.394	1.0,1.0,1.0,1.0,1.0,1.0	-0.101
1816	"ENSMUSG00000010277"	"2610507B11Rik"	chr11	+	78261751	78262309	78261751	78261917	78262698	78262828	1816	2,0,1,1,2,0	4,10,5,6,6,6	0,0,3,2,3,0	7,11,14,15,6,23	488	96	1	1.0	0.09,0.0,0.038,0.032,0.062,0.0	0.0,0.0,0.04,0.026,0.09,0.0	0.011
1819	"ENSMUSG00000022906"	"Parp9"	chr16	+	35943368	35943510	35943368	35943402	35947500	35948354	1819	0,1,0,0,0,0	1,0,0,0,1,1	1,0,1,2,0,0	0,0,0,0,1,0	204	96	1	1.0	0.0,1.0,NA,NA,0.0,0.0	1.0,NA,1.0,1.0,0.0,NA	-0.5
1823	"ENSMUSG00000028713"	"Cyp4b1"	chr4	-	115635831	115636025	115635873	115636025	115635631	115635738	1823	2,0,1,0,1,3	100,162,98,154,137,259	6,6,15,13,13,15	634,999,823,1339,779,1234	138	96	1	1.0	0.014,0.0,0.007,0.0,0.005,0.008	0.007,0.004,0.013,0.007,0.011,0.008	-0.003
1824	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332287	76332159	76332271	76332483	76332631	1824	1,1,0,0,0,0	7,8,0,3,3,8	1,0,1,0,0,0	2,8,10,9,4,5	112	96	1	1.0	0.109,0.097,NA,0.0,0.0,0.0	0.3,0.0,0.079,0.0,0.0,0.0	-0.022
1830	"ENSMUSG00000043243"	"Fam129c"	chr8	+	71604927	71605718	71604927	71605035	71606660	71606744	1830	1,0,1,1,0,0	0,0,0,0,0,0	0,2,1,0,1,2	0,1,0,0,0,0	779	96	1	1.0	1.0,NA,1.0,1.0,NA,NA	NA,0.198,1.0,NA,1.0,1.0	0.201
1833	"ENSMUSG00000019897"	"Ccdc59"	chr10	+	105842541	105845449	105842541	105842848	105847016	105847833	1833	30,37,29,52,14,39	0,0,0,1,0,0	25,24,17,30,31,32	0,0,0,0,0,0	2697	96	1	1.0	1.0,1.0,1.0,0.649,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.058
1835	"ENSMUSG00000025899"	"Alkbh8"	chr9	+	3335477	3335748	3335477	3335594	3338455	3338591	1835	1,1,0,0,0,2	0,2,0,0,0,0	2,2,6,3,2,2	0,0,0,0,0,2	250	96	1	1.0	1.0,0.161,NA,NA,NA,1.0	1.0,1.0,1.0,1.0,1.0,0.277	-0.159
